Source_genome,Source_chromosome,Chunk_size,Chunk_id,NZ_CP038663.1|1Deinococcus_radiodurans,NZ_CP038664.1|1Deinococcus_radiodurans,NZ_CP038665.1|1Deinococcus_radiodurans,NZ_CP038666.1|1Deinococcus_radiodurans,U00096.3|Escherichia_coli_ASM584v2,CP035288.1|GCA_006094375.1_ASM609437v1_genomic,CP035289.1|GCA_006094375.1_ASM609437v1_genomic,CP035290.1|GCA_006094375.1_ASM609437v1_genomic,NZ_CP055055.1|GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1|GCF_022354085.1_ASM2235408v1_genomic
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,50,-1447.0339252564404,-2750.0432487644266,-3148.4794660642624,-5836.278426328682,-847.0348474568628,-7113.949017025835,-195366.87916420083,,-1123.918653554417,-738.6678284950694
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,51,-1420.5852475499178,-3958.8924676100555,-1766.6517262540121,-9768.026782495288,-1156.706883307736,-2369.199929450207,-inf,,-607.5978658888474,-863.1048768091861
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,52,-11398.288306358021,-14857.729552092853,-6779.066746480003,-10236.206221197735,-1105.572148917639,-1506.1843648343113,-44341.3049524405,,-705.3591611293285,-1181.9591493568157
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,53,-3586.0729669552843,-3895.2842572847053,-2278.449862493382,-6075.02424650702,-1302.0933797622888,-1547.828095108093,-83721.62741367664,,-811.4494938275172,-608.4157888070458
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,54,-4713.424149714799,-3046.0340163357523,-8489.926695905875,-6962.328077062405,-1120.4061820527331,-5611.678317098887,-101942.76925739282,,-754.6564642593625,-802.5315848745437
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,55,-5282.047738475094,-4065.522476601734,-5006.054799587992,-4107.36852062235,-1106.3684975457613,-7357.062197733599,-104051.58241995357,,-843.0105367045691,-237.51928668023297
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,56,-27495.185975156826,-7148.794275297367,-21062.25332939521,-26894.21608662033,-1859.9094313576334,-538.6977598274448,-16947.22818208061,,-757.0085706049533,-1934.926694215862
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,57,-1345.8733396520577,-3523.7447978066416,-3738.836504653315,-10207.770190517842,-1002.8788522663331,-10750.268652881328,-inf,,-1417.0837860161114,-1289.5132997253904
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,58,-1961.7989215893783,-1353.2162287822753,-2958.426861496678,-4857.128810500336,-1174.1436512935138,-3158.950645175599,-271197.35474229296,,-1730.2707142245577,-548.9767690235376
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,59,-12362.827151010953,-16557.886022089584,-8711.040314030217,-12154.368776666752,-1820.2784375708352,-1543.1283689978156,-18272.41598358924,,-1141.048373964205,-399.02580102126353
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,60,-2201.8982340023003,-2144.5722122045486,-2237.7863743720113,-7840.0582167144585,-1055.0364588107093,-6374.049125880698,-300142.85823875363,,-887.3355274538828,-539.9251990418271
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,61,-6173.001035408415,-4959.589756193433,-4345.809177117094,-12111.207003897947,-2146.4973741917925,-1320.9802201174573,-40331.671800782984,,-1683.0469729565593,-703.1962295764887
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,62,-8091.598709382127,-5486.651033445695,-5636.010352434022,-10463.743575843499,-906.8295212476777,-4749.171917882786,-53923.72044571963,,-1004.58477624689,-704.1790650568033
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,63,-5222.991866140307,-2213.134280242513,-3714.2253192255016,-7253.363269768808,-1259.7893916025437,-2746.852942485912,-109713.37827744654,,-766.4726071463301,-355.70522920872224
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,64,-5510.7553221076,-2595.597645499962,-2644.8003050127713,-6829.5873130075315,-1265.825038489303,-1832.865403015284,-70203.15991893172,,-1048.5519760304878,-775.3006862619754
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,65,-2232.284316264981,-1948.3576874584874,-1688.0588871618768,-6785.216798283912,-1178.7159852821355,-5310.62857101504,-158617.22279126963,,-1329.7858089311053,-1789.0019271692142
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,66,-3017.3512258020937,-2688.4912290033767,-1532.2817091163167,-4838.071213446059,-1175.7980459867258,-10113.53875878256,-inf,,-996.215926408583,-1105.8757715914949
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,67,-35454.88532398341,-10762.989091669215,-26751.828421025126,-28372.57541085491,-1057.5859764835732,-471.6318955574493,-8441.746454898463,,-750.0757651269565,-335.51194871714256
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,68,-822.5250295876722,-2092.710458478878,-2048.4340855632004,-4482.173627471073,-1052.7449406515925,-5167.062489774212,-333270.1074290562,,-1349.036978471533,-1280.8166339523532
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,69,-1993.1001129332903,-2142.6225969626817,-2832.0080185150364,-4430.816551543967,-619.9142749497531,-8998.223667489821,-228871.06625992522,,-1102.0891305510843,-751.2128487615819
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,70,-21539.36686717914,-8856.894308867973,-inf,-19230.733051455416,-618.6180881147935,-611.4155754860288,-9750.640096715886,,-564.3944666206407,-2423.7800479212956
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,71,-1881.1845990759198,-2900.7878462028966,-2709.018077364014,-8871.767895671024,-1363.8126664581523,-21419.956221118526,-412403.5772756097,,-1397.6216387268148,-455.61767592737976
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,72,-5252.296341376641,-2067.5647926772654,-3169.6872050775823,-9731.418089922185,-1015.626771330892,-1448.2744936995928,-102094.19947987136,,-499.3929222564409,-257.4033330478963
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,73,-3805.398737485797,-4590.520554834582,-3344.20066078856,-13836.835931105286,-1936.838750273117,-10030.040919048912,-132992.1534178743,,-1627.932483022416,-592.368198847778
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,74,-6636.0513852159975,-5910.153619710737,-7928.132435927127,-12512.39759030184,-1043.0773441757847,-1547.21193934678,-24746.934800583505,,-1076.6787518878398,-994.9268226017697
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,75,-2110.496515435368,-1794.126598278068,-1958.8781441119863,-6549.561419634603,-893.3432296951557,-4662.268564097075,-282125.8707515045,,-1019.2191691465307,-1034.2284299917328
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,76,-2342.491389136444,-2644.016132410885,-2290.228067085729,-8045.671411044241,-883.4301917869601,-5269.50374116738,-219119.10676953552,,-1700.6460883046182,-627.9187100763276
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,77,-1484.973999145151,-2343.9360777564957,-1426.046077325299,-5044.6561842504025,-1213.5310235723027,-10577.91098160084,-317397.93793216127,,-1188.8950750823653,-1667.4466801646577
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,78,-1249.720538631164,-1645.8350948015232,-2295.166655068131,-4672.021702971605,-1350.3890858973386,-4705.640113696762,-236381.59864017827,,-1640.381762358437,-768.4562247121302
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,79,-4700.273483224086,-7311.480247685411,-inf,-12875.335759827143,-1334.807028139141,-9898.049233027848,-131032.87011790441,,-1409.2986932779006,-485.6192556363137
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,80,-1954.3978717373302,-4402.791311201827,-3154.9553277024015,-6171.698241769837,-855.5656960652432,-5908.798446410705,-174798.4676330128,,-1027.4658739748977,-1325.591581452154
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,81,-2247.5894739676187,-2026.955140804301,-3035.369381252657,-4627.003317583992,-537.6753764146874,-2666.34669372687,-116939.16148712597,,-723.3635145461452,-390.8103006348648
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,82,-35652.222637223684,-11678.419430832026,-29372.714733391815,-37719.053976361996,-1840.9664121668688,-659.2258731744598,-8050.421151933754,,-1261.6747675684794,-3260.2058260810472
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,83,-8073.800668446442,-5343.942632150303,-8326.65649629722,-13277.37904680268,-638.9422914718773,-2460.4688653709504,-29881.627605305664,,-1264.546604167081,-1029.0463312675788
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,84,-15966.881666231444,-7920.8240552242205,-14899.482469054508,-19628.225217740273,-796.6445658169835,-1876.7215570354258,-27423.612846234388,,-850.8326808662337,-816.4573596351431
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,85,-8825.081007981942,-2937.096534133979,-4506.133035478429,-7430.883843898701,-1168.5425486546956,-789.4550772591545,-15051.536209530908,,-752.890807958555,-1981.3125211354431
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,86,-1038.708164060588,-3744.08348080182,-2300.19778666466,-6890.623917909681,-1458.3815648266,-6978.446879249654,-365990.7881806245,,-820.4935146330469,-2310.2960951683262
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,87,-6474.142023732845,-3739.4907169518306,-4708.920259266533,-5154.28527180909,-1681.1256904255915,-7512.848429450728,-252007.8603750742,,-707.3859557611515,-796.9154095133827
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,88,-7963.622161812854,-3309.051784469799,-4209.934997353325,-6925.782954886327,-1034.9150589753733,-653.8714776532404,-15510.002076639112,,-922.7349094078465,-1151.1377404161358
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,89,-2159.4772724939285,-2989.982243381514,-2585.631430617897,-7646.895863527331,-1438.7333279512236,-18591.392199451486,-502053.40254990384,,-1281.299989887331,-1442.0215034388445
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,90,-18302.760171374826,-6987.189390578288,-14233.059281809083,-25283.634736070147,-1408.882312702437,-1723.3993391817503,-inf,,-1166.6820323743834,-499.6964071543375
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,91,-5389.859691550983,-4431.923554891736,-4279.1557642656735,-13263.789361212921,-1330.7684859037845,-4149.674088641925,-141658.00841331872,,-933.2152046710154,-508.20318729158123
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,92,-2362.010068120044,-3055.856999724055,-2734.4875754911313,-9014.205583247602,-1388.2018264676653,-2867.0198067207602,-87758.50918051538,,-822.0303173796524,-1114.448643469419
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,93,-1996.0098209375465,-4933.885824127381,-4172.868140297509,-3981.895600005204,-1367.1549228712406,-8020.126304146192,-inf,,-830.7494613235318,-1610.3872440530913
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,94,-2683.294687255697,-3776.385907632675,-1818.0909536819415,-5862.854537999345,-807.600877092828,-4207.406601346681,-211718.69608871933,,-1648.712037947131,-717.2136665064163
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,95,-35476.3939556186,-13069.20981693836,-27818.557103456653,-28041.74800175382,-2104.806699992712,-563.9049873417174,-9552.71927631155,,-1545.0230872741638,-1131.129417919026
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,96,-10421.006652280015,-6499.5081205146325,-inf,-12208.9386570523,-1836.3230164591691,-875.6059302292307,-31291.358268803564,,-1053.1759710297727,-1917.300126469669
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,97,-4952.29114155362,-3295.002579113411,-6962.857689336333,-16057.047060709674,-1107.0557970646967,-5079.197544294436,-187717.80160022003,,-605.964193441959,-488.6477078721049
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,98,-16608.78230223999,-7171.346919143096,-14785.233401412865,-20610.163426838488,-608.0620814994612,-1958.0408316995931,-inf,,-1101.3705078170403,-748.611580943527
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,1000,99,-24983.996296716537,-7755.294139735577,-17147.381492760247,-20435.03547744641,-1734.9649527532529,-1338.7833426999846,-13903.897530580542,,-1536.731596309133,-399.45777145959266
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,0,-7726.396756328199,-9779.764169379463,-19833.64746382695,-24557.251831073183,-832.2853210681966,-3118.9477851656193,,,-1637.201530638919,-477.2039515303949
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,1,-3649.198634502338,-4203.97736723477,-9136.53063985129,-17201.64583367129,-975.9182693383162,-3820.8610747319835,,,-891.6896010104364,-630.4930621169549
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,2,-5242.416165595984,-6814.432274706249,-13646.73620572176,-48236.022016524956,-1395.3463310268178,-5007.576961527215,,,-795.7338939658686,-987.1785673302975
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,3,-3959.997064135475,-5682.727563339002,-8800.728876953928,-15712.819216380287,-1116.9408709745037,-1832.106117607208,,,-1041.7583703689882,-324.8505641202636
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,4,-2981.381412011631,-5918.310512762472,-10281.017202633815,-15149.257757267747,-2125.982534097032,-5461.900842224873,,,-1126.662649917173,-555.7068119498542
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,5,-3753.5266389030685,-5285.505752110821,-14729.868357066955,-29424.921480485355,-622.2111555418475,-2340.6158110448164,,,-858.9970484408028,-577.9537725330146
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,6,-4814.59748779962,-9947.954715899654,-7966.513052848174,-13051.527789391004,-796.5771877505135,-2969.080265732786,,,-887.0698756172814,-779.5474834146294
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,7,-15132.724486520512,-15420.685369144981,-24225.427269039505,-50496.624615898,-1124.6646318784908,-1189.1331545271973,,,-732.1694844048618,-425.114660970511
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,8,-29827.0646041234,-38080.861848955996,-57618.96682907876,-144608.761749777,-1820.9536556504079,-1395.5261377989502,,,-1744.4469600104903,-2177.002798436915
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,9,-2813.5348844555133,-4072.7908819788804,-4833.569758351758,-47942.21283990985,-1240.9010486893646,-11384.741891063017,,,-2346.7798044024225,-575.783564528095
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,10,-4149.3995486462645,-6269.2463318602,-4812.497225974788,-24188.38720425984,-755.1743961176386,-1607.8051079256663,,,-1225.5521646666368,-1195.5877391446322
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,11,-2880.1145143449976,-3419.183819499297,-11862.93574695768,-25774.84161731577,-913.9841053620183,-13616.23125087262,,,-1210.7547274320573,-1124.5882218466247
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,12,-1623.188026507282,-6000.021030805751,-17875.98357875298,-33957.01323300124,-1946.2906367885519,-15259.878473826497,,,-1755.736407558642,-631.0789572520034
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,13,-22834.827931582746,-28276.013559421117,-35455.79640412245,-71622.98915818552,-1047.4335120598403,-1839.296524255702,,,-1283.8567865386847,-585.3647821951982
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,14,-6196.283230895156,-8029.448462519408,-12907.824148702388,-112668.94520935834,-921.0467983281513,-2035.1870813779476,,,-625.6867918692874,-726.1064075846243
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,15,-2452.888254102608,-4588.980568502929,-8300.681561676267,-14835.007688638676,-1333.8978655912358,-8534.625326845886,,,-1396.1735798099176,-1684.0055376663822
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,16,-7125.607801724811,-13301.6319856253,-23974.504330968597,-139986.24260406048,-2830.6577613934546,-1952.0689442485834,,,-1038.3681329162648,-724.5514358726177
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,17,-5317.577283172397,-7823.234022049552,-16312.210135138643,-31521.316688721774,-946.9628751476578,-5739.287865289658,,,-1561.1419076355455,-1022.528574696183
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,18,-2118.688396642718,-3158.6618319311838,-8574.883460603549,-12724.298562256594,-649.4036038418338,-5079.64239476241,,,-793.4431390361658,-867.1574174913732
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,19,-4768.773599184466,-7243.370902310016,-10230.265851379465,-50686.8598143627,-1688.31200913209,-4246.493314171018,,,-1564.779005300737,-2532.9246775371316
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,20,-6310.027048116074,-8910.563128403335,-15191.715694879767,-54896.64287415962,-994.4735658167198,-3987.972329952225,,,-1063.7643435903917,-915.842004805409
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,21,-3164.345052899103,-4269.050236090701,-11973.59172294093,-19351.677428037445,-1358.6120520073378,-3519.833595201359,,,-780.1613497191793,-896.4675889184622
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,22,-5648.141338504321,-8304.409578398494,-6675.766173083788,-25718.920254862573,-568.3611542677579,-2789.475029433163,,,-850.176300449457,-861.6016836375381
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,23,-4123.816790647217,-8807.470896924367,-4680.650294093584,-48010.323160465916,-1418.3620662893825,-5353.331801833311,,,-793.0828257894125,-4439.862786400953
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,24,-5881.933882870998,-6994.104188080312,-7666.0054259566705,-63962.89020563565,-1063.5545062865463,-2105.7276421022116,,,-1160.4503036618441,-1915.1153202543087
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,25,-4067.3461301499087,-10868.40526090923,-7730.568332118978,-93619.4408957968,-830.7852937789761,-2642.5382359460327,,,-937.4444067290742,-1305.352483217993
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,26,-5675.583105432171,-5527.513232979985,-9465.760254377767,-13317.261077521283,-566.6002220611537,-5041.320134504619,,,-823.908589389181,-2134.1865426665245
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,27,-inf,-19819.177113462483,-12337.125820277251,-92394.22298349784,-1576.7334097406992,-1293.0674703923426,,,-2128.9126751243994,-1446.080796531954
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,28,-4699.696539916311,-11964.72720312589,-7173.258149962945,-98413.40767766263,-657.4481421929958,-2627.480987076291,,,-1003.7761927512779,-1232.168416607698
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,29,-5253.399244425908,-9399.22445290491,-6557.884456691974,-20427.334596644865,-1462.15228953094,-1930.6181600721616,,,-946.7407115142031,-593.1590188497091
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,30,-8284.748212953169,-8425.346802542292,-10830.097675374007,-129915.90953100525,-1175.8155478347371,-2221.3890725754623,,,-764.9457748446562,-2582.2339066587515
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,31,-5071.544797703174,-9772.49198477394,-6390.334000901651,-26057.237090542705,-1132.7276998891427,-4962.401614234345,,,-712.6824404644684,-578.6827804363464
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,32,-2401.836005312878,-3481.905012833528,-5770.180091468488,-24605.229579666993,-1651.5054867599276,-4890.065337939171,,,-918.7765827191745,-693.6163363767259
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,33,-6162.489222070769,-8182.832224793733,-7852.110856076833,-48977.817358403,-749.1754136740153,-2366.814124948423,,,-1096.8545408254438,-1675.6779742470292
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,34,-3546.4541335596227,-13517.210519185774,-6134.050730848219,-34723.05855523941,-1816.6820290538014,-3802.0264565680427,,,-926.8020804339657,-5822.056876593108
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,35,-1305.3752409093684,-1729.0741106590535,-2928.178303989795,-16620.702297005526,-1686.1479433176237,-7996.528714506393,,,-897.7219320647753,-809.0167020918722
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,36,-3868.6820343576646,-10187.043721299146,-4623.749128953807,-47045.50305638378,-2072.025882382589,-7430.982061130543,,,-872.0767852255135,-3136.816420716731
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,37,-3638.6789614456757,-10387.41499975581,-15888.60327012392,-71951.82454401869,-952.070822185806,-5790.891451431368,,,-1681.9707533545907,-386.7169184246078
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,38,-2047.0015573644816,-3920.70617652078,-4606.375315449811,-51675.84464671191,-889.8888434785027,-8802.55919661061,,,-1541.2880889084508,-1743.1151946028585
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,39,-1063.5664136556602,-2744.078008837829,-6338.545614235429,-47116.73869547899,-1191.907089870559,-11042.461998902392,,,-1268.1169107721107,-1445.7771860185564
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,40,-2528.186078434276,-4940.237967704246,-8001.817480675512,-17527.200930638093,-1476.4492420775746,-2684.1614416139837,,,-1398.3531693714783,-1075.752979354067
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,41,-2186.9235483779153,-3988.675055142977,-8159.400227421874,-17347.935979071146,-805.827877313158,-5012.139745541597,,,-1489.5514676986922,-1070.3475010154048
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,42,-1160.9083862900097,-3080.111711000142,-7629.665788700196,-29874.367416332418,-1461.2066174859713,-11531.759604014867,,,-1574.942349656484,-1008.8363492824245
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,43,-1321.137799348417,-3895.31964765427,-6668.964555754506,-19830.165267088247,-1394.6258121828553,-9373.039592006578,,,-1569.7777980574024,-945.1533197451885
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,44,-6270.890523923216,-8375.514374238577,-18494.727343433213,-69604.15061999061,-1002.9609827974972,-3500.6610991174857,,,-1355.4186953225126,-822.4826448732141
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,45,-2462.8394366683124,-5624.37531757685,-7516.650382400902,-39441.538436216135,-978.8022156505061,-9508.903995567,,,-1525.2620833532144,-2384.3604198754647
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,46,-inf,-11299.81922257187,-36143.68937836599,-81941.05868889396,-4988.069005493976,-1341.4129497291513,,,-1032.467201411124,-2685.284001948002
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,47,-3317.317899519091,-5092.962544039935,-12569.388298081501,-65401.391680884306,-900.5478328070592,-4733.194804912633,,,-1335.9442763359632,-931.0828567759462
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,48,-inf,-10038.07994848014,-9869.878964789727,-43842.08343804045,-691.9796121110585,-3136.7272181009907,,,-862.7419170913973,-491.6070245262618
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,49,-3094.6565897186324,-4100.666481789141,-9121.737917020904,-11376.58925701619,-1095.9609564930565,-6292.174159418855,,,-943.4464913491989,-946.0037165532742
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,50,-2034.3268945358789,-3350.2729269667525,-5448.262988487273,-25868.899377641832,-1048.086159890271,-4447.501341597737,,,-842.681245993218,-673.2424172595021
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,51,-3444.119672005228,-6496.405183364836,-8742.27218735531,-20841.44254423836,-1540.7809246844745,-3918.535379316078,,,-1136.5935461053364,-937.6709036782904
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,52,-5885.658399693443,-8602.761709506953,-13771.662641203015,-100661.26972991803,-2934.4781669177846,-6431.332714082533,,,-1004.4817100166321,-1393.431151937227
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,53,-2999.552497406483,-3995.356099240587,-6295.715843790521,-19465.948236970456,-1158.5898837574086,-10613.13886690757,,,-802.2112576299667,-714.5221211534424
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,54,-1489.040667279971,-3646.0968698156053,-6027.563507363943,-43037.618661059285,-1131.4678462967204,-12155.107990598728,,,-1756.3555277581656,-1052.5106612568893
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,55,-inf,-8603.683042105982,-9145.857250701543,-29147.880449633347,-1742.9146125679067,-5751.894713445717,,,-1168.6816245372638,-410.89838232785695
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,56,-7212.23890277224,-9965.19490803867,-20850.065507128158,-98903.4634253194,-1327.0964507191131,-2105.3115394801775,,,-868.2772869886361,-500.8130654382236
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,57,-2931.312078057418,-8493.72474581016,-13937.362535228358,-34502.35931973722,-1744.3012305024374,-8908.215082311246,,,-1273.5880085777371,-1085.33068132565
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,58,-3571.198884486396,-5753.230647299562,-9349.46267580444,-13020.282494759991,-1059.4445183546302,-6193.182086617867,,,-1563.1750532895471,-1147.8238075157858
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,59,-inf,-6876.195537805157,-7084.585225579769,-34907.03356797559,-1514.1059650680847,-5653.998537598877,,,-755.9926558580967,-2037.6190145001726
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,60,-7637.387596832976,-15024.702166725327,-20248.43740444408,-57791.52675610287,-1624.5886181672024,-1574.5150772301995,,,-616.0932686783054,-1572.672723554088
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,61,-2398.3950138296677,-4024.2447888563493,-9751.78594187373,-10896.130289128912,-1047.3259899616658,-8053.939880483071,,,-1062.9619540207696,-1114.321498280074
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,62,-3367.4746211247443,-7583.938527759016,-14348.049088505997,-38530.34183394366,-1636.9160827727922,-11607.341556606621,,,-1843.8192148112485,-539.6436645833089
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,63,-6971.844268511456,-12091.812067189912,-14675.250972947826,-84195.18989862737,-855.7287512700292,-3143.2829792669786,,,-561.7516984890216,-1051.8031385389816
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,64,-7558.750130823886,-11643.6109551067,-12448.885469709063,-70213.57881756133,-1067.5758370918181,-2519.0445246077056,,,-706.0222896042699,-622.0148975810962
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,65,-2289.761342495429,-3238.3660038662665,-10465.235931320469,-28715.146821475817,-2570.140652524867,-7104.156741898499,,,-1051.242074264682,-970.2669101817338
